ensembl_id	ensembl_strand	ensembl_bp_start	ensembl_bp_end	transcript_biotype	HGNC	ensembl_chromosome
ENSG00000188647	-1	72324438	72374875	protein_coding+retained_intron	PTAR1	9
ENSG00000225626	-1	72433899	72435655	processed_transcript	-	9
ENSG00000204711	1	72435709	72521148	protein_coding+nonsense_mediated_decay+processed_transcript	C9orf135	9
ENSG00000165072	1	72658497	72841886	protein_coding+processed_transcript	MAMDC2	9
ENSG00000204706	-1	72768050	72790804	antisense	-	9
ENSG00000198887	1	72873937	72969804	protein_coding+processed_transcript	SMC5	9
ENSG00000119138	-1	72999503	73029540	protein_coding	KLF9	9
ENSG00000083067	-1	73149949	74061820	protein_coding+retained_intron+processed_transcript	TRPM3	9
ENSG00000135048	-1	74298282	74431606	protein_coding+retained_intron+nonsense_mediated_decay	TMEM2	9
ENSG00000107362	-1	74477368	74525847	protein_coding	FAM108B1	9
ENSG00000155621	1	74526426	74600970	nonsense_mediated_decay+protein_coding	C9orf85	9
ENSG00000204669	-1	74666292	74687733	protein_coding	C9orf57	9
ENSG00000119125	1	74729511	74872109	protein_coding+nonsense_mediated_decay+processed_transcript	GDA	9
ENSG00000225434	1	74920345	74958126	processed_transcript	-	9
ENSG00000107372	-1	74966341	74980163	protein_coding+processed_transcript	ZFAND5	9
ENSG00000165091	1	75136717	75455695	protein_coding+processed_transcript	TMC1	9
ENSG00000165092	-1	75515578	75695358	protein_coding+processed_transcript	ALDH1A1	9
ENSG00000135046	1	75766673	75785309	protein_coding+processed_transcript	ANXA1	9
ENSG00000227809	1	76986447	76998446	lincRNA	-	9
ENSG00000198963	1	77112281	77302117	protein_coding	RORB	9
ENSG00000119121	-1	77337411	77503010	protein_coding+processed_transcript	TRPM6	9
ENSG00000135045	-1	77561497	77567802	protein_coding	C9orf40	9
ENSG00000203321	1	77567884	77611209	processed_transcript	-	9
ENSG00000156017	-1	77595936	77643339	protein_coding	C9orf41	9
ENSG00000106733	-1	77675489	77703133	protein_coding+processed_transcript+nonsense_mediated_decay	C9orf95	9
ENSG00000134996	1	77703459	77762181	protein_coding	OSTF1	9
ENSG00000099139	1	78505560	78977255	protein_coding	PCSK5	9
ENSG00000135002	-1	79000433	79009433	protein_coding+processed_transcript	RFK	9
ENSG00000187210	1	79034752	79122332	processed_transcript+protein_coding	GCNT1	9
ENSG00000106772	-1	79226292	79521003	processed_transcript+protein_coding	PRUNE2	9
ENSG00000225937	1	79379352	79402485	antisense	PCA3	9
ENSG00000232998	-1	79791672	79792910	antisense	-	9
ENSG00000197969	1	79792269	80036457	protein_coding+processed_transcript+nonsense_mediated_decay+retained_intron	VPS13A	9
ENSG00000231373	1	80071211	80141613	antisense	-	9
ENSG00000156049	-1	80037995	80263223	protein_coding+processed_transcript	GNA14	9
ENSG00000156052	-1	80331003	80646374	protein_coding	GNAQ	9
ENSG00000148019	1	80850978	80894606	protein_coding+retained_intron+processed_transcript	CEP78	9
ENSG00000135069	1	80912043	80945009	protein_coding	PSAT1	9
ENSG00000233086	-1	82120719	82147257	lincRNA	-	9
ENSG00000106829	1	82186688	82341658	protein_coding+nonsense_mediated_decay+processed_transcript+retained_intron	TLE4	9
ENSG00000196781	-1	84198598	84304220	protein_coding+processed_transcript	TLE1	9
ENSG00000233926	1	84304628	84391815	processed_transcript	-	9
ENSG00000165105	-1	85594500	85678092	protein_coding	RASEF	9
ENSG00000172159	-1	85857905	86153461	protein_coding+processed_transcript	FRMD3	9
ENSG00000148057	1	86237964	86259045	nonsense_mediated_decay+protein_coding	C9orf103	9
ENSG00000135018	-1	86274878	86323118	protein_coding+retained_intron	UBQLN1	9
ENSG00000165113	-1	86354336	86444431	protein_coding+processed_transcript+nonsense_mediated_decay	GKAP1	9
ENSG00000165118	-1	86553226	86571901	protein_coding	C9orf64	9
ENSG00000165119	-1	86582998	86595569	protein_coding+processed_transcript	HNRNPK	9
ENSG00000178966	1	86595626	86618985	protein_coding	RMI1	9
ENSG00000197506	-1	86890372	86955672	protein_coding+processed_transcript	SLC28A3	9
ENSG00000228095	-1	87219026	87219344	processed_pseudogene+pseudogene	-	9
ENSG00000148053	1	87283466	87638505	protein_coding	NTRK2	9
ENSG00000135049	-1	88161455	88356944	protein_coding+processed_transcript	AGTPBP1	9
ENSG00000135040	1	88556061	88637213	protein_coding	NAA35	9
ENSG00000135052	-1	88641061	88715088	protein_coding+retained_intron+processed_transcript+nonsense_mediated_decay	GOLM1	9
ENSG00000135070	-1	88879461	88897676	protein_coding	ISCA1	9
ENSG00000083223	-1	88902648	88969369	protein_coding+processed_transcript	ZCCHC6	9
ENSG00000180447	-1	89559279	89562104	protein_coding	GAS1	9
ENSG00000226237	1	89563614	89616948	processed_transcript	-	9
ENSG00000236709	1	90168369	90169374	sense_intronic	-	9
ENSG00000196730	1	90112143	90323548	protein_coding+retained_intron+processed_transcript+nonsense_mediated_decay	DAPK1	9
ENSG00000135047	1	90340434	90346308	protein_coding+processed_transcript	CTSL1	9
ENSG00000234575	1	90459067	90462229	unprocessed_pseudogene	CTSL1P8	9
ENSG00000177992	1	90497741	90503814	protein_coding	C9orf79	9
ENSG00000156345	-1	90581356	90589695	processed_transcript+protein_coding	CDK20	9
ENSG00000106723	1	91003334	91093609	protein_coding+processed_transcript	SPIN1	9
ENSG00000130045	1	91150016	91199189	nonsense_mediated_decay+protein_coding+processed_transcript	NXNL2	9
ENSG00000228189	-1	91242111	91267075	lincRNA	-	9
ENSG00000213694	1	91606362	91619925	protein_coding	S1PR3	9
ENSG00000148082	-1	91628060	91793682	protein_coding	SHC3	9
ENSG00000224945	-1	91703519	91724849	sense_intronic	-	9
ENSG00000123975	1	91926113	91931618	protein_coding	CKS2	9
ENSG00000187742	1	91933421	91974557	protein_coding+processed_transcript	SECISBP2	9
ENSG00000187764	-1	91975702	92113045	protein_coding+retained_intron+processed_transcript+nonsense_mediated_decay	SEMA4D	9
ENSG00000130222	1	92219928	92221470	protein_coding+processed_transcript	GADD45G	9
ENSG00000227555	-1	92782936	92803781	lincRNA	-	9
ENSG00000165023	-1	93372114	93405386	protein_coding	DIRAS2	9
ENSG00000165025	1	93564069	93660831	protein_coding+processed_transcript	SYK	9
ENSG00000237422	-1	93881420	93925369	lincRNA	-	9
ENSG00000148090	-1	93976097	94124195	protein_coding+processed_transcript	AUH	9
ENSG00000165030	-1	94171327	94186144	protein_coding	NFIL3	9
ENSG00000169071	-1	94325373	94712444	protein_coding+processed_transcript+retained_intron	ROR2	9
ENSG00000090054	-1	94793427	94877690	processed_transcript+protein_coding	SPTLC1	9
ENSG00000225511	1	94903580	94921890	processed_transcript	LINC00475	9
ENSG00000196305	-1	94972489	95056038	protein_coding+processed_transcript	IARS	9
ENSG00000198000	-1	95059640	95087918	protein_coding+nonsense_mediated_decay+retained_intron+processed_transcript	NOL8	9
ENSG00000106809	-1	95146249	95166978	protein_coding+processed_transcript	OGN	9
ENSG00000127083	-1	95176527	95186743	protein_coding	OMD	9
ENSG00000106819	-1	95218487	95244788	protein_coding	ASPN	9
ENSG00000188312	1	95087766	95382815	protein_coding	CENPP	9
ENSG00000106823	-1	95256365	95298937	protein_coding	ECM2	9
ENSG00000127080	-1	95375466	95432547	protein_coding+processed_transcript	IPPK	9
ENSG00000185963	-1	95473645	95527094	protein_coding	BICD2	9
ENSG00000187984	1	95571670	95650975	processed_transcript+transcribed_unprocessed_pseudogene	ANKRD19P	9
ENSG00000127084	1	95709733	95798518	protein_coding+processed_transcript+nonsense_mediated_decay	FGD3	9
ENSG00000157303	1	95820989	95847420	protein_coding+processed_transcript	SUSD3	9
ENSG00000165233	1	95858500	95875565	protein_coding+nonsense_mediated_decay+processed_transcript	C9orf89	9
ENSG00000131669	-1	95883771	95896570	protein_coding+processed_transcript	NINJ1	9
ENSG00000165238	1	95947198	96082854	protein_coding+processed_transcript+retained_intron	WNK2	9
ENSG00000227603	-1	96197614	96199403	antisense	-	9
ENSG00000188938	-1	96208776	96215874	processed_transcript+protein_coding+nonsense_mediated_decay	FAM120AOS	9
ENSG00000048828	1	96214173	96328397	protein_coding+processed_transcript	FAM120A	9
ENSG00000197724	1	96338689	96441869	protein_coding	PHF2	9
ENSG00000231990	1	96619365	96620615	lincRNA	-	9
ENSG00000131668	-1	96713628	96717654	protein_coding	BARX1	9
ENSG00000235601	1	96717879	96721422	antisense	-	9
ENSG00000158079	1	96793076	96872138	protein_coding+processed_transcript	PTPDC1	9
ENSG00000199133	1	96941116	96941202	miRNA	MIRLET7D	9
ENSG00000230262	-1	96938884	96966818	lincRNA	MIRLET7DHG	9
ENSG00000175787	1	97021593	97063736	protein_coding+processed_transcript	ZNF169	9
ENSG00000232063	1	97094758	97123230	processed_transcript	-	9
ENSG00000148110	1	97136833	97223324	protein_coding	HIATL1	9
ENSG00000231806	1	97320996	97330312	processed_transcript	-	9
ENSG00000130957	-1	97321002	97356075	protein_coding	FBP2	9
ENSG00000165140	-1	97365415	97402531	protein_coding	FBP1	9
ENSG00000148120	1	97488983	97849441	protein_coding+processed_transcript+nonsense_mediated_decay	C9orf3	9
ENSG00000158169	-1	97861336	98079991	protein_coding+processed_transcript	FANCC	9
ENSG00000185920	-1	98205262	98279339	protein_coding+retained_intron+nonsense_mediated_decay+processed_transcript	PTCH1	9
ENSG00000175611	-1	98520892	98638259	processed_transcript	LINC00476	9
ENSG00000182150	1	98637900	98776842	protein_coding+processed_transcript+nonsense_mediated_decay	C9orf102	9
ENSG00000225194	-1	98782876	98784042	non_coding	LINC00092	9
ENSG00000130948	-1	98997588	99064434	processed_transcript+protein_coding	HSD17B3	9
ENSG00000130958	-1	99082988	99145992	protein_coding+processed_transcript	SLC35D2	9
ENSG00000165244	-1	99148223	99180611	protein_coding	ZNF367	9
ENSG00000130956	1	99212483	99253618	protein_coding+processed_transcript	HABP4	9
ENSG00000081377	-1	99252523	99382112	nonsense_mediated_decay+protein_coding+processed_transcript+retained_intron	CDC14B	9
ENSG00000158122	-1	99401859	99417599	protein_coding+processed_transcript	C9orf21	9
ENSG00000081386	-1	99518147	99540411	protein_coding+processed_transcript	ZNF510	9
ENSG00000196597	-1	99578754	99637905	protein_coding+processed_transcript+retained_intron+nonsense_mediated_decay	ZNF782	9
ENSG00000136943	-1	99794940	99801925	protein_coding+processed_transcript	CTSL2	9
ENSG00000249385	-1	99883188	99893292	lincRNA	-	9
ENSG00000228957	-1	100148522	100158394	unprocessed_pseudogene	-	9
ENSG00000196116	1	100174232	100258407	protein_coding+processed_transcript	TDRD7	9
ENSG00000136842	1	100263462	100364023	protein_coding	TMOD1	9
ENSG00000136925	-1	100362362	100395962	protein_coding+processed_transcript	TSTD2	9
ENSG00000136937	1	100395908	100436030	protein_coding+nonsense_mediated_decay+processed_transcript	NCBP1	9
ENSG00000136936	-1	100437191	100459639	protein_coding+nonsense_mediated_decay+processed_transcript	XPA	9
ENSG00000178919	1	100615536	100618986	protein_coding	FOXE1	9
ENSG00000136932	-1	100666771	100684852	protein_coding+processed_transcript	C9orf156	9
ENSG00000136929	-1	100689073	100707138	protein_coding	HEMGN	9
ENSG00000136938	1	100745638	100778225	protein_coding+processed_transcript	ANP32B	9
ENSG00000095380	1	100819021	100845357	protein_coding+processed_transcript	NANS	9
ENSG00000106785	-1	100831557	100881494	protein_coding+processed_transcript+nonsense_mediated_decay	TRIM14	9
ENSG00000106789	-1	100883257	100954922	protein_coding	CORO2A	9
ENSG00000095383	-1	100961311	101017915	protein_coding+processed_transcript	TBC1D2	9
ENSG00000136928	-1	101050391	101471479	protein_coding+processed_transcript	GABBR2	9
ENSG00000165138	-1	101493611	101559247	protein_coding+processed_transcript	ANKS6	9
ENSG00000119514	1	101569981	101612363	protein_coding+processed_transcript	GALNT12	9
ENSG00000204291	1	101705461	101833069	processed_transcript+protein_coding+retained_intron	COL15A1	9
ENSG00000106799	1	101866320	101916474	protein_coding+nonsense_mediated_decay	TGFBR1	9
ENSG00000119523	-1	101978708	101984238	nonsense_mediated_decay+protein_coding	ALG2	9
ENSG00000106803	1	101984346	101992897	processed_transcript+protein_coding	SEC61B	9
ENSG00000119508	1	102584137	102629173	protein_coding	NR4A3	9
ENSG00000255145	-1	102648608	102668883	antisense	-	9
ENSG00000136874	1	102668915	102732618	protein_coding+nonsense_mediated_decay+retained_intron+processed_transcript	STX17	9
ENSG00000023318	-1	102741461	102861322	protein_coding	ERP44	9
ENSG00000119509	1	102861538	103063282	protein_coding+processed_transcript	INVS	9
ENSG00000136891	-1	103064359	103115221	protein_coding+processed_transcript	TEX10	9
ENSG00000066697	1	103189438	103213511	protein_coding+processed_transcript	C9orf30	9
ENSG00000170681	1	103340361	103350188	protein_coding	MURC	9
ENSG00000148123	1	103790991	104087417	protein_coding+processed_transcript	-	9
ENSG00000136881	-1	104122699	104145801	protein_coding	BAAT	9
ENSG00000136897	-1	104149915	104160896	protein_coding	MRPL50	9
ENSG00000136870	1	104161155	104172942	protein_coding	ZNF189	9
ENSG00000136872	-1	104182860	104198105	protein_coding+processed_transcript	ALDOB	9
ENSG00000165152	-1	104235453	104295819	protein_coding+processed_transcript	C9orf125	9
ENSG00000155827	1	104296133	104325622	protein_coding+processed_transcript+retained_intron	RNF20	9
ENSG00000188386	-1	104353897	104357283	protein_coding	PPP3R2	9
ENSG00000198785	-1	104331635	104500862	protein_coding+processed_transcript	GRIN3A	9
ENSG00000204250	1	105281918	105419796	protein_coding	C9orf107	9
ENSG00000155833	1	105757593	105780770	protein_coding	CYLC2	9
ENSG00000225564	-1	105902805	106087316	lincRNA	-	9
ENSG00000136824	1	106856541	106903698	protein_coding+nonsense_mediated_decay	SMC2	9
ENSG00000136783	1	107509969	107522403	protein_coding+processed_transcript	NIPSNAP3A	9
ENSG00000165028	1	107526438	107539738	nonsense_mediated_decay+protein_coding+processed_transcript	NIPSNAP3B	9
ENSG00000165029	-1	107543283	107690518	protein_coding+processed_transcript	ABCA1	9
ENSG00000226334	1	107689834	107691173	processed_transcript	-	9
ENSG00000070214	1	108006903	108201452	protein_coding+nonsense_mediated_decay	SLC44A1	9
ENSG00000106701	1	108210077	108314714	protein_coding+retained_intron+processed_transcript	FSD1L	9
ENSG00000106692	1	108320411	108403399	protein_coding+processed_transcript	FKTN	9
ENSG00000186051	1	108424738	108425367	protein_coding	TAL2	9
ENSG00000095209	1	108456825	108538893	protein_coding	TMEM38B	9
ENSG00000234323	1	109040673	109367076	lincRNA	-	9
ENSG00000234229	1	109378339	109464943	lincRNA	-	9
ENSG00000148143	1	109625378	109775915	protein_coding+processed_transcript	ZNF462	9
ENSG00000119318	1	110045418	110094475	protein_coding	RAD23B	9
ENSG00000136826	-1	110247133	110252763	retained_intron+protein_coding	KLF4	9
ENSG00000148156	-1	111616871	111619239	protein_coding	ACTL7B	9
ENSG00000187003	1	111624603	111626035	protein_coding	ACTL7A	9
ENSG00000070061	-1	111629797	111696396	protein_coding+nonsense_mediated_decay+processed_transcript	IKBKAP	9
ENSG00000119328	1	111696461	111713024	protein_coding+processed_transcript	FAM206A	9
ENSG00000119326	-1	111704851	111775809	protein_coding+processed_transcript	CTNNAL1	9
ENSG00000106771	-1	111777417	111882225	protein_coding+retained_intron+nonsense_mediated_decay	C9orf5	9
ENSG00000136805	-1	111899167	111929571	protein_coding	C9orf4	9
ENSG00000095203	-1	111934254	112083244	protein_coding	EPB41L4B	9
ENSG00000070159	-1	112137974	112260593	protein_coding+processed_transcript	PTPN3	9
ENSG00000243444	1	112403068	112713755	protein_coding+retained_intron	PALM2	9
ENSG00000188959	-1	112952328	112970469	processed_transcript+protein_coding	C9orf152	9
ENSG00000136810	-1	113006091	113018920	protein_coding+processed_transcript	TXN	9
ENSG00000204193	-1	113065801	113100127	protein_coding+processed_transcript	TXNDC8	9
ENSG00000165124	-1	113127531	113342160	protein_coding+processed_transcript	SVEP1	9
ENSG00000030304	1	113431051	113563859	protein_coding	MUSK	9
ENSG00000198121	-1	113635543	113800981	protein_coding	LPAR1	9
ENSG00000171133	-1	114089763	114090800	protein_coding	OR2K2	9
ENSG00000136813	-1	114122972	114247025	protein_coding+processed_transcript	KIAA0368	9
ENSG00000173258	1	114287439	114340124	protein_coding	ZNF483	9
ENSG00000106853	-1	114312002	114362135	nonsense_mediated_decay+protein_coding+processed_transcript	PTGR1	9
ENSG00000204173	-1	114365111	114393569	protein_coding	C9orf29	9
ENSG00000059769	1	114393632	114432508	protein_coding+processed_transcript+nonsense_mediated_decay	DNAJC25	9
ENSG00000165181	-1	114448453	114557288	protein_coding	C9orf84	9
ENSG00000148154	1	114659046	114697649	protein_coding+processed_transcript	UGCG	9
ENSG00000106868	-1	114803065	114937688	protein_coding+nonsense_mediated_decay+processed_transcript+retained_intron	SUSD1	9
ENSG00000119314	-1	114980715	115095947	protein_coding+processed_transcript	ROD1	9
ENSG00000119471	1	115142217	115234690	protein_coding+processed_transcript	HSDL2	9
ENSG00000165185	1	115249127	115431677	protein_coding	KIAA1958	9
ENSG00000148153	-1	115448786	115480516	protein_coding+processed_transcript	C9orf80	9
ENSG00000148158	1	115513118	115637267	protein_coding	SNX30	9
ENSG00000119457	-1	115641200	115653193	protein_coding+processed_transcript	SLC46A2	9
ENSG00000228623	-1	115759495	115774507	lincRNA	ZNF883	9
ENSG00000136866	-1	115800660	115819039	protein_coding	ZFP37	9
ENSG00000231528	1	115875353	115882208	processed_transcript	LINC00256A	9
ENSG00000136867	1	115913222	115926417	protein_coding+processed_transcript+nonsense_mediated_decay	SLC31A2	9
ENSG00000119321	-1	115923286	115983641	protein_coding+processed_transcript	FKBP15	9
ENSG00000136868	1	115983842	116029217	protein_coding+processed_transcript	SLC31A1	9
ENSG00000136875	1	116037623	116055466	protein_coding+processed_transcript	PRPF4	9
ENSG00000165188	-1	116059480	116065656	protein_coding+processed_transcript	RNF183	9
ENSG00000148225	-1	116077951	116102578	protein_coding+processed_transcript+nonsense_mediated_decay	WDR31	9
ENSG00000119411	1	116111821	116133513	protein_coding+processed_transcript	BSPRY	9
ENSG00000119431	-1	116135699	116139279	protein_coding+processed_transcript	HDHD3	9
ENSG00000148218	-1	116148597	116163613	protein_coding+retained_intron+ambiguous_orf	ALAD	9
